time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition,Session
2025-10-23T19:02:49.034Z,274,1081,3051,653,1629,3550,25219,24430,51556,14097,32905,76700,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.074Z,269,1087,3051,650,1638,3560,25631,24777,51996,14376,33864,77897,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.114Z,266,1084,3051,648,1635,3565,25735,24836,52354,14420,34139,78137,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.154Z,268,1082,3055,650,1632,3573,25760,24819,52743,14418,33910,78249,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.194Z,270,1088,3061,652,1639,3584,25928,24940,53210,14530,33863,78848,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.234Z,272,1101,3064,653,1655,3588,26194,25176,53748,14706,34222,79698,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.274Z,273,1110,3061,651,1665,3582,26385,25362,54236,14809,34629,80257,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.314Z,274,1107,3059,649,1659,3578,26452,25434,54601,14820,34763,80461,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.354Z,275,1096,3063,648,1644,3582,26394,25381,55000,14755,34469,80374,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.394Z,274,1088,3068,648,1627,3581,26086,25102,55420,14519,33629,79567,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.434Z,273,1083,3066,647,1610,3562,25428,24528,54974,14048,32211,77504,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.474Z,273,1076,3059,647,1596,3540,24699,23905,53303,13559,30777,75023,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.514Z,274,1069,3059,650,1594,3537,24414,23672,51836,13427,30367,74077,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.554Z,277,1066,3064,656,1604,3554,24714,23948,51599,13727,31248,75207,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.594Z,282,1074,3070,663,1623,3574,25256,24432,51982,14182,32609,77069,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.634Z,286,1090,3072,668,1643,3586,25655,24783,52137,14476,33610,78220,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.674Z,289,1102,3069,669,1652,3585,25771,24875,52019,14511,34009,78298,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.714Z,292,1098,3059,669,1644,3575,25723,24821,51945,14412,33934,77843,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.754Z,293,1086,3051,669,1630,3568,25745,24836,51968,14379,33727,77630,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.794Z,291,1078,3053,669,1623,3569,25930,25004,52202,14504,33811,78132,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.834Z,287,1078,3062,668,1626,3577,26156,25207,52733,14683,34218,79061,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.874Z,286,1086,3070,669,1634,3584,26304,25335,53235,14787,34643,79747,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.914Z,288,1090,3074,671,1640,3587,26327,25351,53430,14781,34740,79873,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.954Z,289,1086,3073,670,1634,3582,26126,25177,53280,14615,34175,79214,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:49.994Z,281,1080,3067,659,1621,3567,25546,24667,52622,14176,32741,77274,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.034Z,266,1079,3056,643,1606,3540,24647,23868,51517,13524,30655,74304,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.074Z,256,1083,3047,633,1598,3519,23945,23242,50761,13059,28956,72195,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.114Z,259,1085,3048,637,1601,3523,23972,23260,51108,13150,28950,72701,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.154Z,270,1086,3057,648,1611,3546,24626,23828,52122,13668,30601,75131,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.194Z,277,1093,3067,656,1628,3570,25340,24445,52751,14174,32439,77346,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.234Z,278,1106,3070,657,1643,3578,25730,24780,52701,14414,33477,78219,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.274Z,276,1113,3068,654,1650,3576,25824,24867,52487,14438,33883,78180,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.314Z,278,1113,3067,657,1651,3575,25872,24925,52627,14448,34072,78260,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.354Z,283,1110,3069,662,1653,3580,26047,25099,53100,14572,34230,78913,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.394Z,287,1111,3072,666,1655,3588,26274,25308,53539,14735,34371,79691,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.434Z,285,1116,3072,664,1657,3594,26410,25431,53762,14824,34442,80146,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.474Z,279,1121,3069,658,1662,3594,26446,25467,53832,14841,34458,80295,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.514Z,273,1121,3063,652,1664,3587,26359,25394,53728,14772,34361,80016,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.554Z,269,1116,3056,647,1658,3571,25987,25063,53216,14498,33832,78734,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.594Z,265,1111,3052,641,1647,3551,25263,24430,52218,13992,32640,76305,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.634Z,262,1107,3051,637,1637,3537,24551,23815,51243,13536,31383,74100,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.674Z,262,1098,3053,636,1628,3538,24365,23658,50992,13491,31133,73835,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.714Z,265,1087,3058,641,1626,3554,24743,23990,51518,13829,32042,75392,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.754Z,266,1083,3064,644,1631,3573,25297,24472,52275,14228,33270,77259,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.794Z,264,1088,3069,643,1643,3583,25662,24787,52754,14438,33934,78257,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.834Z,264,1096,3072,641,1653,3583,25731,24839,52833,14423,33760,78233,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.874Z,266,1078,3071,642,1641,3579,25656,24750,52725,14322,33192,77846,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.914Z,269,992,3069,644,1579,3580,25678,24737,52756,14328,32810,77943,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.954Z,271,832,3066,647,1470,3584,25902,24916,53084,14508,32818,78782,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:50.994Z,276,705,3064,655,1386,3589,26204,25178,53533,14729,33166,79776,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.034Z,282,709,3063,663,1389,3588,26400,25344,53824,14843,33695,80276,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.074Z,282,808,3062,662,1450,3582,26413,25346,53844,14821,34089,80169,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.114Z,275,957,3058,653,1534,3569,26169,25134,53500,14620,34048,79246,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.154Z,266,1184,3051,641,1645,3548,25539,24603,52623,14145,33358,77068,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.194Z,261,1525,3045,633,1795,3525,24662,23857,51421,13521,32020,74229,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.234Z,262,1876,3048,633,1957,3518,24101,23364,50672,13164,30817,72671,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.274Z,269,2052,3054,642,2079,3531,24264,23495,50903,13340,30861,73551,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.314Z,276,2070,3057,652,2173,3551,24909,24067,51763,13838,32129,75847,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.354Z,277,1956,3058,654,2177,3565,25509,24610,52560,14266,33572,77795,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.394Z,269,1630,3057,646,1992,3569,25790,24867,52946,14446,34258,78600,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.434Z,261,1208,3056,639,1707,3571,25851,24927,53054,14489,34150,78746,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.475Z,262,864,3058,642,1462,3580,25968,25031,53245,14608,34085,79209,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.515Z,273,652,3060,653,1311,3590,26218,25249,53588,14805,34491,80046,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.555Z,284,583,3060,662,1269,3590,26402,25418,53812,14900,34921,80461,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.595Z,291,644,3057,668,1321,3583,26434,25454,53844,14869,34998,80345,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.635Z,292,808,3053,669,1443,3578,26402,25418,53808,14813,34769,80122,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.675Z,284,975,3047,662,1560,3572,26261,25281,53619,14701,34370,79626,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.715Z,271,1039,3035,648,1593,3554,25805,24883,52994,14367,33759,78093,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.755Z,260,978,3022,635,1515,3525,24999,24198,51873,13773,32871,75346,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.795Z,257,827,3019,630,1352,3505,24268,23583,50831,13259,31933,72930,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.835Z,259,708,3028,633,1229,3512,24154,23494,50644,13243,31520,72801,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.875Z,265,742,3039,641,1253,3534,24644,23915,51319,13677,32012,74789,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.915Z,274,900,3047,652,1389,3552,25251,24422,52188,14149,33020,76987,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.955Z,283,1091,3050,659,1556,3559,25600,24697,52713,14377,33832,78067,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:51.995Z,283,1293,3053,658,1717,3557,25661,24725,52823,14374,34000,78077,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.035Z,274,1566,3056,651,1892,3557,25641,24692,52806,14326,33676,77873,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.075Z,264,1819,3060,643,2041,3563,25762,24790,52990,14400,33558,78215,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.115Z,258,1809,3063,639,2040,3572,26042,25033,53383,14591,33974,79064,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.155Z,259,1551,3063,641,1896,3580,26308,25273,53740,14769,34559,79847,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.195Z,268,1300,3066,651,1756,3586,26441,25390,53900,14848,34838,80202,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.235Z,280,1185,3068,664,1699,3588,26414,25365,53832,14813,34627,80045,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.275Z,291,1158,3066,673,1703,3576,26129,25123,53404,14586,33879,79019,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.315Z,291,1146,3062,671,1714,3553,25463,24562,52477,14089,32565,76782,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.355Z,282,1118,3059,657,1694,3531,24649,23876,51395,13533,31211,74276,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.395Z,275,1088,3056,647,1650,3525,24257,23558,50910,13345,30774,73429,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.435Z,276,1075,3056,649,1619,3540,24526,23815,51296,13642,31481,74785,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.475Z,277,1075,3060,654,1616,3563,25111,24336,52089,14116,32637,76916,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.515Z,278,1081,3063,656,1625,3577,25576,24743,52725,14439,33547,78363,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.555Z,277,1083,3061,654,1629,3576,25766,24906,52986,14527,33997,78762,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.595Z,278,1079,3059,654,1623,3571,25813,24935,53035,14521,34129,78685,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.635Z,283,1071,3059,659,1616,3572,25956,25044,53195,14617,34281,79002,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.675Z,290,1072,3059,667,1620,3575,26191,25257,53492,14799,34586,79732,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.715Z,290,1082,3054,668,1630,3573,26278,25396,53685,14872,34802,80156,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.755Z,283,1095,3050,664,1640,3572,26190,25427,53746,14817,34883,80181,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.795Z,277,1106,3055,661,1650,3577,26060,25417,53740,14732,34833,80066,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.835Z,276,1110,3063,661,1652,3581,25766,25278,53516,14546,34337,79477,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.875Z,280,1104,3067,661,1638,3572,25008,24823,52807,14064,33050,77658,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.915Z,279,1089,3065,657,1604,3547,23991,24050,51619,13371,31062,74654,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.955Z,275,1075,3062,649,1568,3528,23438,23376,50599,12929,29344,72239,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:52.995Z,269,1071,3059,643,1546,3528,23704,23308,50521,13065,29210,72325,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.035Z,264,1071,3051,641,1548,3542,24518,23819,51328,13617,30691,74564,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.075Z,262,1066,3044,643,1571,3555,25451,24436,52277,14196,32433,76971,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.115Z,264,1061,3044,646,1596,3561,26194,24797,52817,14566,33478,78210,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.155Z,272,1063,3050,650,1611,3561,26472,24877,52922,14708,33912,78368,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.195Z,281,1074,3055,656,1622,3562,26253,24887,52921,14828,34089,78381,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.235Z,284,1086,3056,659,1633,3568,25971,25032,53128,15158,34220,78943,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.275Z,282,1094,3053,659,1644,3574,26003,25270,53478,15476,34382,79760,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.315Z,279,1098,3051,660,1652,3578,26354,25428,53718,15462,34497,80240,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.355Z,275,1100,3050,660,1654,3578,26815,25462,53785,15299,34531,80304,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.395Z,273,1095,3051,658,1646,3576,27028,25385,53671,15171,34462,79960,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.435Z,272,1084,3053,654,1628,3568,26737,25087,53203,14970,34000,78761,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:53.475Z,271,1073,3056,646,1606,3555,26091,24490,52283,14651,32832,76501,Day_3,RedLightPol_Switched,Session_1
