ts,time,c14,c16,c17,c20,c22,c23
2024-10-08 22:09:50,32.12,279255,315296,165334,297850,244915,161156
2024-10-08 22:09:50,32.16,270981,303096,158255,292247,239725,157679
2024-10-08 22:09:50,32.2,257176,288354,149645,286324,235049,154612
2024-10-08 22:09:50,32.24,241699,276507,142202,282119,232275,152712
2024-10-08 22:09:50,32.28,230009,270428,137740,280761,231868,152011
2024-10-08 22:09:50,32.32,223996,269439,136446,281366,233040,152141
2024-10-08 22:09:50,32.36,223335,270906,137003,282645,234419,152600
2024-10-08 22:09:50,32.4,225486,271033,137097,283682,234937,152892
2024-10-08 22:09:50,32.44,224776,267029,134973,283667,234354,152828
2024-10-08 22:09:50,32.48,218902,259763,130961,282650,233246,152495
2024-10-08 22:09:51,32.52,211186,252482,126701,281518,232343,151980
2024-10-08 22:09:51,32.56,204842,246604,123040,280874,231843,151451
2024-10-08 22:09:51,32.6,199597,240780,119535,280504,231358,151131
2024-10-08 22:09:51,32.64,193453,233811,115720,279710,230437,151007
2024-10-08 22:09:51,32.68,186334,226847,112149,278339,229240,150979
2024-10-08 22:09:51,32.72,180550,222201,109930,277083,228421,151108
2024-10-08 22:09:51,32.76,178644,220956,109592,276651,228244,151387
2024-10-08 22:09:51,32.8,181318,222674,110887,276993,228381,151587
2024-10-08 22:09:51,32.84,186726,226265,113277,277529,228572,151632
2024-10-08 22:09:51,32.88,192576,230357,116067,278014,228891,151700
2024-10-08 22:09:51,32.92,197184,233403,118216,278480,229292,151772
2024-10-08 22:09:51,32.96,198624,234021,118602,278756,229411,151577
2024-10-08 22:09:51,33,195830,231628,116856,278485,228869,150989
2024-10-08 22:09:51,33.04,190272,227170,113827,277210,227565,150040
2024-10-08 22:09:51,33.08,184766,222949,111047,275008,225840,148808
2024-10-08 22:09:51,33.12,181614,221172,109825,272877,224364,147632
2024-10-08 22:09:51,33.16,182581,222723,110722,271757,223746,147026
2024-10-08 22:09:51,33.2,187579,226700,113205,271760,224111,147111
2024-10-08 22:09:51,33.24,193820,231300,116111,272688,225145,147529
2024-10-08 22:09:51,33.28,199320,235979,119155,274494,226625,148176
2024-10-08 22:09:51,33.32,204852,241718,123111,276948,228512,149374
2024-10-08 22:09:51,33.36,211740,248791,128075,279669,230664,151146
2024-10-08 22:09:51,33.4,219519,255903,132768,282354,232744,152943
2024-10-08 22:09:51,33.44,226010,261463,135792,284568,234322,154036
2024-10-08 22:09:51,33.48,229916,264634,136804,285675,235074,153993
2024-10-08 22:09:52,33.52,232163,266012,136729,285567,235110,153109
2024-10-08 22:09:52,33.56,234433,267322,137207,285081,235005,152286
2024-10-08 22:09:52,33.6,237916,270142,139351,285005,235305,152149
2024-10-08 22:09:52,33.64,242914,274894,142951,285204,235906,152578
2024-10-08 22:09:52,33.68,248579,280565,147184,285015,236051,153053
2024-10-08 22:09:52,33.72,254154,286122,151711,284158,235332,153195
2024-10-08 22:09:52,33.76,260001,292035,156472,282971,234264,152919
2024-10-08 22:09:52,33.8,266556,298696,160859,281820,233360,152245
2024-10-08 22:09:52,33.84,273288,305284,164241,280621,232440,151234
2024-10-08 22:09:52,33.88,279468,311047,166858,279144,231219,149930
2024-10-08 22:09:52,33.92,285077,315615,169163,277350,229787,148347
2024-10-08 22:09:52,33.96,290269,319293,171138,275541,228495,146744
2024-10-08 22:09:52,34,295249,323260,173127,274342,227726,145722
2024-10-08 22:09:52,34.04,300236,327904,175994,274052,227587,145680
2024-10-08 22:09:52,34.08,304848,331974,179548,274321,227783,146207
2024-10-08 22:09:52,34.12,308074,334241,182070,274470,227800,146422
2024-10-08 22:09:52,34.16,308871,334553,181941,273831,227209,145759
2024-10-08 22:09:52,34.2,306603,333072,178998,272262,226012,144368
2024-10-08 22:09:52,34.24,300895,329897,174449,270369,224668,142981
2024-10-08 22:09:52,34.28,293040,325892,169937,268888,223805,142165
2024-10-08 22:09:52,34.32,286768,322880,166910,268258,223812,142023
2024-10-08 22:09:52,34.36,284381,321997,166078,268689,224464,142485
2024-10-08 22:09:52,34.4,284610,322498,166800,269800,225070,143247
2024-10-08 22:09:52,34.44,285366,322996,167842,270540,225138,143893
2024-10-08 22:09:52,34.48,285684,322857,168409,270284,224632,144138
2024-10-08 22:09:53,34.52,285098,322055,168139,269256,223747,143806
2024-10-08 22:09:53,34.56,283774,321025,167399,267947,222785,143128
2024-10-08 22:09:53,34.6,283161,320788,167250,266901,222166,142674
2024-10-08 22:09:53,34.64,284366,321943,168129,266660,222167,142683
2024-10-08 22:09:53,34.68,286537,323536,169205,267258,222613,142926
2024-10-08 22:09:53,34.72,288231,324374,169716,268157,223175,143243
2024-10-08 22:09:53,34.76,288867,324567,170107,268906,223683,143816
2024-10-08 22:09:53,34.8,288645,324748,171090,269342,224011,144776
2024-10-08 22:09:53,34.84,288274,325040,172493,269514,224131,145883
2024-10-08 22:09:53,34.88,288069,325189,173609,269657,224228,146810
2024-10-08 22:09:53,34.92,287735,325014,173967,269998,224500,147411
2024-10-08 22:09:53,34.96,287174,324602,173537,270505,224875,147562
2024-10-08 22:09:53,35,286671,324232,172601,270925,225069,147132
2024-10-08 22:09:53,35.04,286372,324031,171548,271037,224915,146249
2024-10-08 22:09:53,35.08,286190,323918,170785,270773,224579,145431
2024-10-08 22:09:53,35.12,286266,323994,170576,270399,224445,145103
2024-10-08 22:09:53,35.16,286707,324346,170706,270356,224688,145141
2024-10-08 22:09:53,35.2,287074,324559,170824,270657,225089,145360
2024-10-08 22:09:53,35.24,286774,323981,170676,270967,225370,145762
2024-10-08 22:09:53,35.28,285447,322249,169972,271037,225402,146194
2024-10-08 22:09:53,35.32,282919,319602,168694,270749,225125,146410
2024-10-08 22:09:53,35.36,279817,316993,167358,270182,224626,146370
2024-10-08 22:09:53,35.4,277406,315190,166483,269548,224096,146251
2024-10-08 22:09:53,35.44,275883,313751,165969,268869,223542,146220
2024-10-08 22:09:53,35.48,274376,311825,165335,268043,222856,146246
2024-10-08 22:09:54,35.52,272214,309408,164446,267209,222146,146291
2024-10-08 22:09:54,35.56,269378,306941,163494,266588,221600,146424
2024-10-08 22:09:54,35.6,266381,304457,162326,266141,221187,146463
2024-10-08 22:09:54,35.64,263479,301555,160494,265722,220784,146140
2024-10-08 22:09:54,35.68,260052,297602,157774,265206,220287,145533
2024-10-08 22:09:54,35.72,255039,292125,154220,264388,219555,144845
2024-10-08 22:09:54,35.76,248061,285199,149909,263217,218618,144120
2024-10-08 22:09:54,35.8,239741,277285,144892,261934,217707,143310
2024-10-08 22:09:54,35.84,231055,269291,139652,260824,216857,142364
2024-10-08 22:09:54,35.88,223501,262763,135326,260086,216052,141428
2024-10-08 22:09:54,35.92,218946,258755,132762,259763,215501,140870
2024-10-08 22:09:54,35.96,217539,256679,131590,259679,215282,140774
2024-10-08 22:09:54,36,217047,254981,130742,259703,215276,140939
2024-10-08 22:09:54,36.04,215459,252368,129461,259899,215440,141341
2024-10-08 22:09:54,36.08,212414,248439,127482,260208,215642,141861
2024-10-08 22:09:54,36.12,208057,243628,124817,260380,215594,142047
2024-10-08 22:09:54,36.16,202839,238765,121885,260317,215227,141769
2024-10-08 22:09:54,36.2,198156,234979,119604,260219,214953,141572
2024-10-08 22:09:54,36.24,195446,233667,118995,260413,215250,141978
2024-10-08 22:09:54,36.28,195140,235299,120261,261085,216079,142859
2024-10-08 22:09:54,36.32,196900,238092,122066,261981,216979,143607
2024-10-08 22:09:54,36.36,199431,239522,122746,262651,217571,143799
2024-10-08 22:09:54,36.4,200844,239078,122190,262914,217788,143608
2024-10-08 22:09:54,36.44,200828,238040,121426,262865,217747,143400
2024-10-08 22:09:54,36.48,200583,237584,121092,262697,217612,143199
2024-10-08 22:09:55,36.52,200957,238193,121265,262576,217515,142853
2024-10-08 22:09:55,36.56,201944,239685,121829,262524,217479,142392
2024-10-08 22:09:55,36.6,203137,241150,122356,262486,217464,141939
2024-10-08 22:09:55,36.64,203708,241370,122210,262364,217369,141541
2024-10-08 22:09:55,36.68,202656,239794,121214,261996,217037,141267
2024-10-08 22:09:55,36.72,200074,237182,120523,261374,216482,141978
2024-10-08 22:09:55,36.76,197411,235017,123366,260767,215960,146740
2024-10-08 22:09:55,36.8,196137,234098,133432,260410,215664,159558
2024-10-08 22:09:55,36.84,196404,234073,149557,260314,215593,179030
2024-10-08 22:09:55,36.88,197126,234256,164729,260407,215683,196964
2024-10-08 22:09:55,36.92,197494,234333,173807,260630,215866,207606
2024-10-08 22:09:55,36.96,197591,234366,177633,260940,216108,212183
2024-10-08 22:09:55,37,197677,234463,179087,261297,216404,214058
2024-10-08 22:09:55,37.04,197761,234557,179773,261641,216698,215077
2024-10-08 22:09:55,37.08,197850,234633,180272,261959,216956,215856
2024-10-08 22:09:55,37.12,198285,235054,181076,262421,217321,216739
2024-10-08 22:09:55,37.16,199408,236160,182521,263170,217880,217858
2024-10-08 22:09:55,37.2,200961,237652,184329,263961,218341,218881
2024-10-08 22:09:55,37.24,202200,238804,185796,264375,218375,219392
2024-10-08 22:09:55,37.28,202717,239263,186533,264162,218045,219392
2024-10-08 22:09:55,37.32,202891,239416,186860,263469,217658,219188
2024-10-08 22:09:55,37.36,203284,239802,187333,262799,217402,219038
2024-10-08 22:09:55,37.4,203917,240434,188050,262416,217257,219000
2024-10-08 22:09:55,37.44,204428,240954,188699,262209,217153,219020
2024-10-08 22:09:55,37.48,204659,241204,189086,262086,217084,219073
2024-10-08 22:09:56,37.52,204770,241321,189291,262036,217046,219125
2024-10-08 22:09:56,37.56,204831,241387,189374,262012,217022,219128
2024-10-08 22:09:56,37.6,204689,241268,189267,261953,216986,219106
2024-10-08 22:09:56,37.64,204228,240832,188927,261829,216897,219101
2024-10-08 22:09:56,37.68,203477,240072,188350,261635,216727,219076
2024-10-08 22:09:56,37.72,202503,239060,187551,261349,216473,218957
2024-10-08 22:09:56,37.76,201495,238009,186734,260998,216185,218809
2024-10-08 22:09:56,37.8,200840,237330,186295,260783,216018,218831
2024-10-08 22:09:56,37.84,200968,237454,186590,260961,216167,219188
2024-10-08 22:09:56,37.88,202013,238500,187699,261625,216699,219907
2024-10-08 22:09:56,37.92,203558,240046,189239,262566,217444,220819
2024-10-08 22:09:56,37.96,204908,241404,190578,263382,218099,221585
2024-10-08 22:09:56,38,205646,242148,191335,263816,218457,221992
2024-10-08 22:09:56,38.04,205730,242225,191500,263880,218509,222095
2024-10-08 22:09:56,38.08,205341,241825,191263,263702,218357,222047
2024-10-08 22:09:56,38.12,204832,241317,190909,263446,218149,221940
2024-10-08 22:09:56,38.16,204536,241025,190691,263268,218009,221844
2024-10-08 22:09:56,38.2,204537,241015,190712,263230,217974,221834
2024-10-08 22:09:56,38.24,204775,241243,190960,263326,218044,221942
2024-10-08 22:09:56,38.28,205237,241716,191429,263545,218226,222166
2024-10-08 22:09:56,38.32,205827,242324,192023,263811,218453,222444
2024-10-08 22:09:56,38.36,206257,242748,192459,263919,218550,222598
2024-10-08 22:09:56,38.4,206349,242817,192580,263768,218434,222538
2024-10-08 22:09:56,38.44,206264,242708,192555,263498,218216,222395
2024-10-08 22:09:56,38.48,206258,242675,192626,263333,218075,222351
2024-10-08 22:09:57,38.52,206450,242853,192895,263417,218140,222519
2024-10-08 22:09:57,38.56,206890,243299,193408,263767,218431,222919
2024-10-08 22:09:57,38.6,207583,244001,194152,264278,218861,223453
2024-10-08 22:09:57,38.64,208397,244801,194967,264790,219289,223946
2024-10-08 22:09:57,38.68,209155,245512,195680,265215,219628,224312
2024-10-08 22:09:57,38.72,209842,246118,196296,265594,219913,224611
2024-10-08 22:09:57,38.76,210547,246715,196926,265963,220196,224903
2024-10-08 22:09:57,38.8,211313,247340,197641,266297,220453,225196
2024-10-08 22:09:57,38.84,212140,247996,198451,266593,220679,225486
2024-10-08 22:09:57,38.88,212997,248677,199299,266863,220894,225752
2024-10-08 22:09:57,38.92,213749,249270,200041,267064,221064,225956
2024-10-08 22:09:57,38.96,214210,249613,200495,267108,221109,226026
2024-10-08 22:09:57,39,214295,249652,200563,266931,220977,225881
2024-10-08 22:09:57,39.04,214094,249486,200349,266594,220718,225583
2024-10-08 22:09:57,39.08,213823,249287,200096,266274,220477,225327
2024-10-08 22:09:57,39.12,213661,249188,199972,266110,220365,225231
2024-10-08 22:09:57,39.16,213623,249187,199967,266094,220375,225262
2024-10-08 22:09:57,39.2,213660,249224,200035,266182,220458,225378
2024-10-08 22:09:57,39.24,213807,249320,200224,266364,220590,225584
2024-10-08 22:09:57,39.28,214105,249521,200571,266595,220752,225843
2024-10-08 22:09:57,39.32,214503,249805,201010,266820,220919,226096
2024-10-08 22:09:57,39.36,214941,250123,201462,267030,221084,226313
2024-10-08 22:09:57,39.4,215453,250478,201946,267242,221246,226494
2024-10-08 22:09:57,39.44,216059,250878,202484,267459,221404,226652
2024-10-08 22:09:57,39.48,216608,251237,202955,267654,221552,226787
2024-10-08 22:09:58,39.52,216946,251460,203238,267807,221674,226891
2024-10-08 22:09:58,39.56,217112,251554,203370,267934,221763,226975
2024-10-08 22:09:58,39.6,217192,251589,203426,268039,221825,227038
2024-10-08 22:09:58,39.64,217195,251600,203408,268059,221840,227031
2024-10-08 22:09:58,39.68,217094,251548,203288,267938,221759,226909
2024-10-08 22:09:58,39.72,216919,251412,203102,267727,221593,226717
2024-10-08 22:09:58,39.76,216747,251261,202922,267553,221447,226550
2024-10-08 22:09:58,39.8,216636,251181,202802,267460,221375,226442
2024-10-08 22:09:58,39.84,216643,251205,202796,267424,221362,226389
2024-10-08 22:09:58,39.88,216810,251331,202942,267443,221401,226396
2024-10-08 22:09:58,39.92,217074,251513,203176,267501,221470,226437
2024-10-08 22:09:58,39.96,217298,251666,203369,267545,221514,226450
2024-10-08 22:09:58,40,217438,251761,203477,267582,221540,226437
2024-10-08 22:09:58,40.04,217605,251870,203612,267701,221631,226503
2024-10-08 22:09:58,40.08,217905,252061,203888,267928,221810,226696
2024-10-08 22:09:58,40.12,218256,252278,204231,268161,221998,226926
2024-10-08 22:09:58,40.16,218466,252415,204470,268301,222118,227093
2024-10-08 22:09:58,40.2,218499,252448,204560,268364,222169,227189
2024-10-08 22:09:58,40.24,218494,252434,204595,268432,222206,227263
2024-10-08 22:09:58,40.28,218551,252439,204671,268517,222256,227327
2024-10-08 22:09:58,40.32,218625,252472,204771,268514,222255,227298
2024-10-08 22:09:58,40.36,218602,252472,204798,268342,222136,227122
2024-10-08 22:09:58,40.4,218515,252434,204774,268113,221977,226935
2024-10-08 22:09:58,40.44,218527,252438,204847,268014,221904,226905
2024-10-08 22:09:58,40.48,218657,252504,205022,268061,221923,227007
2024-10-08 22:09:59,40.52,218804,252587,205207,268156,221984,227134
2024-10-08 22:09:59,40.56,218972,252693,205407,268276,222087,227274
2024-10-08 22:09:59,40.6,219176,252825,205638,268433,222224,227451
2024-10-08 22:09:59,40.64,219346,252924,205826,268585,222343,227624
2024-10-08 22:09:59,40.68,219449,252973,205941,268696,222423,227751
2024-10-08 22:09:59,40.72,219578,253038,206082,268808,222513,227874
2024-10-08 22:09:59,40.76,219854,253181,206366,268975,222651,228041
2024-10-08 22:09:59,40.8,220258,253385,206774,269176,222810,228237
2024-10-08 22:09:59,40.84,220651,253580,207176,269367,222956,228424
2024-10-08 22:09:59,40.88,220950,253744,207483,269549,223099,228603
2024-10-08 22:09:59,40.92,221200,253971,207715,269750,223266,228797
2024-10-08 22:09:59,40.96,221472,254511,207923,269958,223450,228998
2024-10-08 22:09:59,41,221700,255572,208055,270090,223584,229125
2024-10-08 22:09:59,41.04,221699,256784,207966,270027,223560,229052
2024-10-08 22:09:59,41.08,221401,257426,207629,269750,223342,228780
2024-10-08 22:09:59,41.12,220958,257378,207206,269417,223064,228492
2024-10-08 22:09:59,41.16,220536,257050,206841,269198,222881,228338
2024-10-08 22:09:59,41.2,220214,256738,206569,269131,222818,228312
2024-10-08 22:09:59,41.24,220067,256593,206447,269183,222853,228367
2024-10-08 22:09:59,41.28,220142,256688,206530,269328,222980,228499
2024-10-08 22:09:59,41.32,220377,256946,206780,269520,223152,228699
2024-10-08 22:09:59,41.36,220609,257175,207039,269681,223278,228891
2024-10-08 22:09:59,41.4,220716,257265,207165,269789,223346,229013
2024-10-08 22:09:59,41.44,220710,257250,207174,269908,223421,229121
2024-10-08 22:09:59,41.48,220669,257200,207169,270079,223539,229300
2024-10-08 22:10:00,41.52,220663,257184,207208,270267,223669,229513
2024-10-08 22:10:00,41.56,220711,257235,207271,270413,223774,229655
2024-10-08 22:10:00,41.6,220786,257328,207330,270505,223847,229706
2024-10-08 22:10:00,41.64,220846,257411,207364,270547,223890,229705
2024-10-08 22:10:00,41.68,220859,257440,207345,270524,223892,229647
2024-10-08 22:10:00,41.72,220832,257415,207286,270423,223837,229522
2024-10-08 22:10:00,41.76,220774,257337,207204,270235,223694,229329
2024-10-08 22:10:00,41.8,220609,257131,207012,269936,223438,229034
2024-10-08 22:10:00,41.84,220286,256768,206658,269561,223121,228669
2024-10-08 22:10:00,41.88,219940,256404,206289,269251,222864,228365
2024-10-08 22:10:00,41.92,219735,256194,206061,269095,222732,228199
2024-10-08 22:10:00,41.96,219645,256113,205952,269025,222683,228121
2024-10-08 22:10:00,42,219545,256040,205850,268974,222661,228075
2024-10-08 22:10:00,42.04,219363,255882,205683,268974,222669,228075
2024-10-08 22:10:00,42.08,219084,255609,205399,269026,222701,228078
2024-10-08 22:10:00,42.12,218742,255259,205017,269053,222714,228016
2024-10-08 22:10:00,42.16,218439,254947,204687,269044,222706,227942
2024-10-08 22:10:00,42.2,218236,254742,204497,269053,222725,227947
2024-10-08 22:10:00,42.24,218051,254572,204345,269099,222783,228013
2024-10-08 22:10:00,42.28,217838,254381,204153,269171,222858,228079
2024-10-08 22:10:00,42.32,217678,254238,204007,269266,222940,228153
2024-10-08 22:10:00,42.36,217603,254166,203978,269380,223021,228283
2024-10-08 22:10:00,42.4,217566,254118,204025,269517,223111,228482
2024-10-08 22:10:00,42.44,217542,254077,204070,269680,223228,228702
2024-10-08 22:10:00,42.48,217497,254018,204034,269817,223332,228839
2024-10-08 22:10:01,42.52,217376,253882,203858,269836,223334,228803
2024-10-08 22:10:01,42.56,217199,253683,203598,269722,223227,228622
2024-10-08 22:10:01,42.6,217050,253519,203398,269590,223114,228461
2024-10-08 22:10:01,42.64,216959,253425,203324,269551,223083,228453
2024-10-08 22:10:01,42.68,216885,253362,203315,269613,223141,228575
2024-10-08 22:10:01,42.72,216821,253322,203317,269748,223267,228754
2024-10-08 22:10:01,42.76,216802,253331,203337,269934,223439,228947
2024-10-08 22:10:01,42.8,216838,253393,203375,270120,223604,229092
2024-10-08 22:10:01,42.84,216898,253468,203408,270244,223709,229156
2024-10-08 22:10:01,42.88,216944,253522,203442,270305,223757,229185
2024-10-08 22:10:01,42.92,216967,253549,203480,270332,223782,229229
2024-10-08 22:10:01,42.96,216962,253544,203495,270338,223794,229264
2024-10-08 22:10:01,43,216946,253522,203483,270334,223790,229274
2024-10-08 22:10:01,43.04,216966,253537,203508,270342,223786,229297
2024-10-08 22:10:01,43.08,217076,253649,203632,270398,223821,229376
2024-10-08 22:10:01,43.12,217257,253828,203832,270517,223907,229510
2024-10-08 22:10:01,43.16,217358,253908,203947,270636,223986,229629
2024-10-08 22:10:01,43.2,217191,253706,203758,270633,223963,229602
2024-10-08 22:10:01,43.24,216657,253139,203159,270401,223767,229316
2024-10-08 22:10:01,43.28,215862,252324,202274,269977,223434,228811
2024-10-08 22:10:01,43.32,215142,251595,201441,269607,223152,228319
2024-10-08 22:10:01,43.36,214748,251201,200925,269480,223062,228036
2024-10-08 22:10:01,43.4,214619,251082,200702,269500,223091,227925
2024-10-08 22:10:01,43.44,214601,251076,200632,269509,223111,227859
2024-10-08 22:10:01,43.48,214617,251091,200631,269489,223086,227806
2024-10-08 22:10:02,43.52,214650,251113,200672,269500,223068,227797
2024-10-08 22:10:02,43.56,214722,251181,200737,269562,223104,227822
2024-10-08 22:10:02,43.6,214809,251272,200777,269643,223183,227833
2024-10-08 22:10:02,43.64,214858,251321,200760,269726,223272,227833
2024-10-08 22:10:02,43.68,214874,251334,200734,269811,223347,227868
2024-10-08 22:10:02,43.72,214872,251335,200728,269871,223393,227922
2024-10-08 22:10:02,43.76,214832,251303,200713,269893,223415,227957
2024-10-08 22:10:02,43.8,214762,251234,200666,269903,223421,227965
2024-10-08 22:10:02,43.84,214689,251159,200598,269914,223414,227952
2024-10-08 22:10:02,43.88,214636,251109,200543,269928,223412,227940
2024-10-08 22:10:02,43.92,214629,251100,200533,269967,223443,227963
2024-10-08 22:10:02,43.96,214671,251130,200569,270044,223512,228026
2024-10-08 22:10:02,44,214710,251161,200611,270112,223576,228090
2024-10-08 22:10:02,44.04,214616,251057,200526,270058,223541,228058
2024-10-08 22:10:02,44.08,214250,250662,200155,269823,223348,227851
2024-10-08 22:10:02,44.12,213664,250035,199565,269520,223087,227570
2024-10-08 22:10:02,44.16,213082,249422,199009,269315,222897,227392
2024-10-08 22:10:02,44.2,212646,248981,198624,269220,222802,227328
2024-10-08 22:10:02,44.24,212367,248725,198388,269175,222764,227297
2024-10-08 22:10:02,44.28,212257,248653,198290,269199,222803,227303
2024-10-08 22:10:02,44.32,212303,248732,198317,269314,222928,227378
2024-10-08 22:10:02,44.36,212396,248836,198376,269456,223066,227478
2024-10-08 22:10:02,44.4,212435,248866,198381,269558,223158,227547
2024-10-08 22:10:02,44.44,212429,248849,198359,269630,223220,227601
2024-10-08 22:10:02,44.48,212479,248903,198414,269734,223304,227700
2024-10-08 22:10:03,44.52,212678,249120,198624,269899,223435,227858
2024-10-08 22:10:03,44.56,213008,249473,198955,270096,223591,228036
2024-10-08 22:10:03,44.6,213383,249861,199315,270298,223750,228202
2024-10-08 22:10:03,44.64,213734,250210,199636,270490,223891,228343
2024-10-08 22:10:03,44.68,214050,250518,199912,270660,224008,228459
2024-10-08 22:10:03,44.72,214359,250826,200171,270831,224132,228574
2024-10-08 22:10:03,44.76,214613,251089,200385,271018,224279,228714
2024-10-08 22:10:03,44.8,214697,251187,200474,271163,224403,228855
2024-10-08 22:10:03,44.84,214571,251073,200390,271161,224419,228889
2024-10-08 22:10:03,44.88,214321,250834,200178,270985,224305,228760
2024-10-08 22:10:03,44.92,214121,250643,199982,270772,224158,228569
2024-10-08 22:10:03,44.96,214094,250612,199916,270679,224086,228451
2024-10-08 22:10:03,45,214231,250738,199990,270729,224109,228440
2024-10-08 22:10:03,45.04,214480,250991,200182,270851,224198,228502
2024-10-08 22:10:03,45.08,214834,251361,200483,271000,224322,228599
2024-10-08 22:10:03,45.12,215280,251809,200869,271158,224452,228701
2024-10-08 22:10:03,45.16,215746,252258,201269,271295,224557,228783
2024-10-08 22:10:03,45.2,216192,252687,201644,271405,224643,228836
2024-10-08 22:10:03,45.24,216642,253141,202020,271519,224741,228884
2024-10-08 22:10:03,45.28,217054,253576,202375,271636,224850,228945
2024-10-08 22:10:03,45.32,217317,253867,202615,271713,224925,228991
2024-10-08 22:10:03,45.36,217393,253961,202675,271716,224928,228968
2024-10-08 22:10:03,45.4,217359,253924,202605,271648,224868,228863
2024-10-08 22:10:03,45.44,217308,253854,202500,271551,224786,228719
2024-10-08 22:10:03,45.48,217246,253775,202407,271457,224722,228605
2024-10-08 22:10:04,45.52,217127,253655,202301,271359,224662,228530
2024-10-08 22:10:04,45.56,216914,253431,202117,271194,224530,228403
2024-10-08 22:10:04,45.6,216530,253017,201769,270884,224260,228137
2024-10-08 22:10:04,45.64,215984,252445,201258,270472,223919,227774
2024-10-08 22:10:04,45.68,215438,251904,200736,270151,223673,227482
2024-10-08 22:10:04,45.72,215032,251508,200346,270054,223599,227389
2024-10-08 22:10:04,45.76,214767,251236,200099,270133,223642,227459
2024-10-08 22:10:04,45.8,214609,251062,199940,270266,223728,227567
2024-10-08 22:10:04,45.84,214534,250981,199833,270371,223811,227618
2024-10-08 22:10:04,45.88,214451,250902,199724,270398,223843,227596
2024-10-08 22:10:04,45.92,214260,250704,199538,270358,223810,227537
2024-10-08 22:10:04,45.96,213961,250377,199249,270319,223759,227483
2024-10-08 22:10:04,46,213597,249983,198879,270315,223733,227448
2024-10-08 22:10:04,46.04,213165,249545,198438,270323,223727,227414
2024-10-08 22:10:04,46.08,212682,249079,197949,270314,223725,227359
2024-10-08 22:10:04,46.12,212241,248672,197503,270303,223740,227301
2024-10-08 22:10:04,46.16,211955,248413,197194,270338,223790,227279
2024-10-08 22:10:04,46.2,211833,248286,197035,270438,223868,227321
2024-10-08 22:10:04,46.24,211756,248185,196936,270525,223917,227376
2024-10-08 22:10:04,46.28,211564,247978,196731,270473,223858,227304
2024-10-08 22:10:04,46.32,211200,247609,196336,270247,223675,227042
2024-10-08 22:10:04,46.36,210795,247199,195883,269960,223460,226714
2024-10-08 22:10:04,46.4,210500,246905,195557,269741,223308,226484
2024-10-08 22:10:04,46.44,210334,246753,195398,269628,223236,226391
2024-10-08 22:10:04,46.48,210265,246704,195366,269615,223228,226401
2024-10-08 22:10:05,46.52,210271,246724,195421,269688,223266,226489
2024-10-08 22:10:05,46.56,210371,246823,195559,269829,223346,226635
2024-10-08 22:10:05,46.6,210601,247038,195790,270008,223461,226793
2024-10-08 22:10:05,46.64,210897,247319,196053,270162,223574,226911
2024-10-08 22:10:05,46.68,211137,247557,196251,270273,223669,226988
2024-10-08 22:10:05,46.72,211276,247713,196364,270365,223756,227063
2024-10-08 22:10:05,46.76,211338,247794,196417,270427,223814,227119
2024-10-08 22:10:05,46.8,211322,247773,196399,270416,223794,227105
2024-10-08 22:10:05,46.84,211217,247638,196294,270319,223694,227009
2024-10-08 22:10:05,46.88,211064,247457,196147,270179,223566,226885
2024-10-08 22:10:05,46.92,210967,247359,196065,270080,223489,226810
2024-10-08 22:10:05,46.96,210998,247413,196103,270053,223484,226795
2024-10-08 22:10:05,47,211096,247536,196191,270023,223481,226764
2024-10-08 22:10:05,47.04,211109,247561,196199,269884,223390,226641
2024-10-08 22:10:05,47.08,210924,247381,196037,269588,223179,226406
2024-10-08 22:10:05,47.12,210586,247039,195739,269204,222890,226106
2024-10-08 22:10:05,47.16,210261,246688,195443,268879,222623,225847
2024-10-08 22:10:05,47.2,210048,246442,195238,268711,222467,225706
2024-10-08 22:10:05,47.24,209935,246316,195125,268692,222441,225684
2024-10-08 22:10:05,47.28,209887,246278,195096,268767,222504,225755
2024-10-08 22:10:05,47.32,209870,246281,195121,268881,222599,225880
2024-10-08 22:10:05,47.36,209835,246253,195117,268974,222669,225983
2024-10-08 22:10:05,47.4,209758,246158,195031,269025,222697,226016
2024-10-08 22:10:05,47.44,209699,246074,194946,269098,222739,226050
2024-10-08 22:10:05,47.48,209748,246129,194983,269255,222863,226167
2024-10-08 22:10:06,47.52,209917,246326,195132,269486,223056,226339
2024-10-08 22:10:06,47.56,210116,246539,195292,269720,223240,226498
2024-10-08 22:10:06,47.6,210275,246695,195419,269903,223374,226629
2024-10-08 22:10:06,47.64,210410,246836,195552,270041,223481,226762
2024-10-08 22:10:06,47.68,210555,247005,195718,270164,223593,226911
2024-10-08 22:10:06,47.72,210700,247171,195877,270293,223709,227051
2024-10-08 22:10:06,47.76,210822,247295,195976,270412,223807,227138
2024-10-08 22:10:06,47.8,210892,247362,196002,270472,223853,227144
2024-10-08 22:10:06,47.84,210867,247335,195942,270411,223804,227056
2024-10-08 22:10:06,47.88,210697,247157,195760,270185,223626,226846
2024-10-08 22:10:06,47.92,210424,246871,195485,269854,223369,226550
2024-10-08 22:10:06,47.96,210210,246653,195268,269589,223167,226298
2024-10-08 22:10:06,48,210157,246596,195186,269472,223075,226147
2024-10-08 22:10:06,48.04,210211,246642,195164,269440,223044,226032
2024-10-08 22:10:06,48.08,210305,246733,195159,269427,223033,225927
