Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_B_Green,C11,575,825,23.0,33.0,-8.5265128291212e-17,9.709891148477023,0.391809109962158,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,600,850,24.0,34.0,1.4921397450962102e-16,9.662576229022172,0.4242661309035617,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,625,875,25.0,35.0,-5.684341886080802e-17,9.528635063466057,0.4551382197645693,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,650,900,26.0,36.0,-5.861977570020827e-16,9.640970590206926,0.4752187950099923,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,675,925,27.0,37.0,-1.1368683772161603e-16,9.154385891837329,0.5370230614561908,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,700,950,28.0,38.0,3.552713678800501e-16,9.005345370750629,0.3780935761498052,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,725,975,29.0,39.0,0.0,9.153548823737816,0.4757295873481799,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,750,1000,30.0,40.0,1.70530256582424e-16,8.416667932041381,0.4193614096802115,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,775,1025,31.0,41.0,-2.1316282072803e-16,8.04818653564294,0.1066372074324045,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,800,1050,32.0,42.0,5.684341886080802e-17,8.07478129983132,0.1054682569306315,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,825,1075,33.0,43.0,1.2789769243681802e-16,8.128911319062109,0.0993595091932669,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,0,250,0.0,10.0,0.0,12.508841496065155,-0.483465718062626,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,25,275,1.0,11.0,1.70530256582424e-16,13.04086766108506,-0.4696936286518245,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,50,300,2.0,12.0,5.684341886080802e-17,13.991237251663538,-0.3605521078764264,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,75,325,3.0,13.0,5.684341886080802e-17,13.182621924557903,-0.1704170084748053,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,100,350,4.0,14.0,2.2737367544323206e-16,12.90288906821149,-0.2307078633678295,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,125,375,5.0,15.0,-1.70530256582424e-16,13.281448754137047,-0.2468703668094962,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,150,400,6.0,16.0,-9.094947017729285e-16,13.853553368217826,-0.1622999087946386,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,175,425,7.0,17.0,1.1368683772161603e-16,13.69986206108726,-0.2043988518371509,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,200,450,8.0,18.0,-5.684341886080802e-17,13.871802651664366,-0.2437993820389406,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,225,475,9.0,19.0,8.5265128291212e-17,14.333221472122782,-0.1898845252363929,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,250,500,10.0,20.0,5.684341886080809e-16,14.26324559672912,0.0001911014130842,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,275,525,11.0,21.0,1.9895196601282808e-16,13.322235959220617,-0.3768945016591317,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,300,550,12.0,22.0,-2.8421709430404013e-16,12.45756184080832,-0.0593218389125623,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,325,575,13.0,23.0,-3.410605131648481e-16,12.06956117523811,-0.0266106687038726,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,350,600,14.0,24.0,8.5265128291212e-17,12.14992156879653,0.0310610340477783,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,375,625,15.0,25.0,1.2789769243681802e-16,12.068546730371615,-0.0494190499656841,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,400,650,16.0,26.0,4.2632564145606006e-17,12.40774974178531,-0.0764431581400548,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,425,675,17.0,27.0,4.547473508864641e-16,12.419635290316837,-0.0724537506321619,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,450,700,18.0,28.0,-1.1368683772161603e-16,11.865564134744243,-0.2071088436438131,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,475,725,19.0,29.0,-5.684341886080802e-17,11.646927706217312,-0.1020645607406223,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,500,750,20.0,30.0,5.684341886080802e-17,11.941071013553346,-0.1821822203674227,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,525,775,21.0,31.0,-1.1368683772161603e-16,12.112428181835153,-0.212812434343965,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Red,C8,550,800,22.0,32.0,5.684341886080802e-17,12.751765280422283,-0.5175569101273537,Day_4,Experiment_3,IR,Dark,0,Un. Pol
