ts,user_id,device_id,source,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,time_s
2026-03-13 16:59:49.749000+00:00,0,0,0,15740,0,31170,27179,32220,231,12142,0,46075,24229,79583,2551,105759,19822,28424,170048,28671,2828,86680,4219,37500,169595,65048,2866,30.607
2026-03-13 16:59:49.789000+00:00,0,0,0,15664,0,31073,27057,32118,227,12143,0,46091,24233,79574,2547,105712,19869,28364,169961,28612,2817,86703,4228,37535,169652,65082,2862,30.647
2026-03-13 16:59:49.829000+00:00,0,0,0,15621,0,31008,27024,32061,240,12120,0,46112,24216,79615,2567,105639,19868,28263,169888,28560,2805,86684,4224,37536,169645,65094,2853,30.687
2026-03-13 16:59:49.869000+00:00,0,0,0,15609,0,30983,27056,32060,255,12087,0,46123,24191,79676,2589,105571,19829,28176,169851,28527,2798,86646,4209,37514,169604,65089,2844,30.727
2026-03-13 16:59:49.909000+00:00,0,0,0,15621,0,30988,27110,32094,255,12063,0,46123,24169,79725,2595,105529,19773,28126,169832,28509,2795,86610,4195,37479,169553,65069,2833,30.767
2026-03-13 16:59:49.949000+00:00,0,0,0,15642,0,31014,27159,32142,243,12050,0,46125,24159,79760,2584,105518,19733,28114,169822,28510,2800,86581,4191,37451,169512,65051,2827,30.807
2026-03-13 16:59:49.989000+00:00,0,0,0,15657,0,31052,27198,32189,232,12042,0,46139,24165,79797,2570,105524,19735,28133,169836,28540,2814,86561,4197,37443,169498,65060,2831,30.847
2026-03-13 16:59:50.029000+00:00,0,0,0,15661,0,31089,27225,32220,233,12030,0,46168,24171,79837,2569,105527,19773,28155,169863,28586,2824,86548,4203,37449,169500,65098,2837,30.887
2026-03-13 16:59:50.069000+00:00,0,0,0,15665,0,31111,27241,32227,243,12019,0,46199,24167,79871,2583,105521,19801,28160,169878,28618,2828,86541,4204,37454,169495,65137,2841,30.927
2026-03-13 16:59:50.109000+00:00,0,0,0,15674,0,31115,27259,32226,249,12008,0,46217,24152,79904,2595,105515,19789,28150,169883,28619,2831,86526,4195,37454,169475,65154,2845,30.967
2026-03-13 16:59:50.149000+00:00,0,0,0,15680,0,31122,27294,32237,248,11990,0,46224,24138,79943,2601,105513,19753,28143,169895,28607,2831,86491,4179,37449,169444,65155,2845,31.007
2026-03-13 16:59:50.190000+00:00,0,0,0,15701,0,31141,27345,32262,242,11983,0,46228,24132,79989,2600,105522,19719,28143,169918,28601,2831,86453,4165,37440,169414,65155,2844,31.048
2026-03-13 16:59:50.230000+00:00,0,0,0,15756,0,31156,27399,32291,235,12009,0,46224,24133,80038,2595,105553,19701,28147,169946,28601,2834,86438,4159,37434,169393,65155,2848,31.088
2026-03-13 16:59:50.270000+00:00,0,0,0,15819,0,31165,27444,32315,231,12045,0,46219,24137,80084,2592,105597,19700,28150,169964,28599,2839,86442,4159,37426,169375,65152,2853,31.128
2026-03-13 16:59:50.310000+00:00,0,0,0,15852,0,31175,27473,32330,236,12057,0,46224,24137,80123,2601,105626,19709,28150,169981,28593,2838,86440,4164,37415,169357,65148,2855,31.168
2026-03-13 16:59:50.350000+00:00,0,0,0,15862,0,31187,27490,32342,245,12050,0,46236,24126,80161,2614,105640,19720,28156,170013,28589,2831,86427,4169,37409,169348,65156,2853,31.208
2026-03-13 16:59:50.390000+00:00,0,0,0,15878,0,31198,27508,32361,248,12049,0,46242,24114,80207,2620,105658,19732,28177,170051,28598,2821,86416,4176,37418,169341,65177,2846,31.248
2026-03-13 16:59:50.430000+00:00,0,0,0,15905,0,31216,27526,32395,246,12063,0,46246,24119,80248,2619,105696,19748,28211,170084,28631,2808,86415,4186,37434,169334,65205,2834,31.288
2026-03-13 16:59:50.470000+00:00,0,0,0,15906,0,31246,27512,32427,244,12084,0,46250,24149,80250,2614,105742,19778,28265,170119,28686,2798,86429,4197,37460,169370,65245,2826,31.328
2026-03-13 16:59:50.510000+00:00,0,0,0,15839,0,31268,27413,32414,242,12095,0,46249,24197,80191,2605,105753,19826,28338,170137,28726,2798,86464,4205,37509,169481,65299,2835,31.368
2026-03-13 16:59:50.550000+00:00,0,0,0,15711,0,31256,27233,32321,238,12094,0,46246,24246,80095,2591,105703,19877,28382,170094,28718,2809,86519,4212,37575,169631,65358,2859,31.408
2026-03-13 16:59:50.590000+00:00,0,0,0,15579,0,31184,27055,32182,230,12085,0,46255,24281,80023,2579,105615,19911,28354,169984,28664,2823,86568,4216,37627,169745,65402,2884,31.448
2026-03-13 16:59:50.630000+00:00,0,0,0,15503,0,31070,26956,32076,225,12080,0,46277,24294,80022,2575,105526,19921,28267,169866,28595,2828,86589,4212,37645,169780,65420,2893,31.488
2026-03-13 16:59:50.670000+00:00,0,0,0,15496,0,30982,26944,32043,228,12084,0,46300,24281,80077,2583,105457,19913,28176,169788,28549,2822,86585,4207,37634,169748,65420,2884,31.528
2026-03-13 16:59:50.710000+00:00,0,0,0,15521,0,30955,26981,32063,233,12078,0,46314,24251,80138,2593,105411,19893,28118,169748,28536,2816,86559,4205,37611,169685,65412,2869,31.568
2026-03-13 16:59:50.750000+00:00,0,0,0,15532,0,30960,27025,32097,235,12048,0,46315,24218,80173,2601,105389,19867,28093,169733,28536,2813,86518,4203,37589,169621,65396,2855,31.608
2026-03-13 16:59:50.790000+00:00,0,0,0,15528,0,30959,27056,32118,238,12015,0,46305,24196,80185,2607,105378,19843,28084,169736,28530,2809,86478,4198,37575,169576,65380,2846,31.648
2026-03-13 16:59:50.830000+00:00,0,0,0,15524,0,30949,27072,32125,237,12000,0,46296,24191,80198,2606,105363,19830,28083,169750,28522,2809,86455,4194,37572,169563,65380,2847,31.688
2026-03-13 16:59:50.870000+00:00,0,0,0,15528,0,30945,27085,32130,231,12000,0,46304,24193,80227,2601,105343,19827,28083,169765,28524,2815,86444,4191,37574,169573,65397,2856,31.728
2026-03-13 16:59:50.910000+00:00,0,0,0,15551,0,30962,27107,32137,226,12010,0,46330,24190,80267,2598,105342,19826,28070,169773,28533,2820,86438,4191,37566,169570,65415,2860,31.768
2026-03-13 16:59:50.950000+00:00,0,0,0,15597,0,30997,27156,32162,222,12029,0,46358,24188,80322,2598,105374,19822,28060,169779,28548,2822,86431,4195,37553,169539,65426,2857,31.808
2026-03-13 16:59:50.990000+00:00,0,0,0,15647,0,31048,27238,32218,219,12040,0,46374,24200,80396,2600,105413,19810,28082,169806,28575,2826,86413,4195,37551,169501,65438,2856,31.848
2026-03-13 16:59:51.030000+00:00,0,0,0,15670,0,31103,27332,32285,219,12024,0,46380,24221,80468,2605,105427,19789,28127,169860,28612,2831,86375,4190,37557,169479,65455,2858,31.888
2026-03-13 16:59:51.070000+00:00,0,0,0,15668,0,31151,27404,32333,225,11988,0,46387,24233,80516,2616,105425,19770,28168,169917,28646,2833,86328,4186,37560,169473,65475,2858,31.928
2026-03-13 16:59:51.110000+00:00,0,0,0,15671,0,31191,27443,32353,237,11961,0,46404,24231,80538,2631,105436,19757,28192,169950,28668,2827,86298,4187,37559,169466,65493,2852,31.968
2026-03-13 16:59:51.150000+00:00,0,0,0,15704,0,31226,27463,32357,246,11966,0,46426,24220,80556,2645,105478,19747,28205,169958,28678,2811,86300,4188,37559,169450,65507,2835,32.008
2026-03-13 16:59:51.190000+00:00,0,0,0,15765,0,31251,27478,32367,241,12000,0,46447,24205,80590,2646,105544,19740,28209,169974,28684,2795,86319,4188,37553,169438,65520,2818,32.048
2026-03-13 16:59:51.230000+00:00,0,0,0,15821,0,31272,27503,32398,225,12031,0,46461,24192,80649,2636,105609,19737,28216,170024,28695,2793,86325,4186,37546,169441,65537,2816,32.088
2026-03-13 16:59:51.270000+00:00,0,0,0,15855,0,31297,27546,32450,213,12040,0,46471,24187,80725,2627,105658,19729,28252,170107,28715,2803,86309,4183,37553,169461,65557,2827,32.128
2026-03-13 16:59:51.310000+00:00,0,0,0,15883,0,31339,27610,32514,213,12036,0,46487,24193,80808,2629,105687,19711,28311,170203,28750,2814,86288,4177,37573,169489,65587,2843,32.168
2026-03-13 16:59:51.350000+00:00,0,0,0,15925,0,31403,27682,32581,221,12040,0,46522,24203,80890,2641,105705,19697,28364,170284,28803,2817,86280,4179,37591,169505,65632,2853,32.208
2026-03-13 16:59:51.390000+00:00,0,0,0,15975,0,31479,27750,32641,237,12049,0,46571,24210,80964,2664,105737,19701,28399,170342,28867,2811,86283,4191,37600,169500,65686,2853,32.248
2026-03-13 16:59:51.430000+00:00,0,0,0,16010,0,31545,27809,32693,255,12043,0,46611,24215,81028,2691,105776,19711,28432,170383,28930,2805,86278,4199,37608,169484,65739,2849,32.288
2026-03-13 16:59:51.470000+00:00,0,0,0,16025,0,31592,27859,32740,268,12028,0,46633,24224,81084,2712,105799,19709,28475,170429,28981,2806,86260,4193,37621,169471,65786,2847,32.328
2026-03-13 16:59:51.510000+00:00,0,0,0,16028,0,31617,27882,32772,270,12026,0,46643,24244,81112,2715,105817,19700,28524,170488,29013,2811,86253,4184,37642,169488,65823,2847,32.368
2026-03-13 16:59:51.550000+00:00,0,0,0,16002,0,31591,27828,32750,264,12053,0,46633,24284,81072,2701,105838,19714,28566,170534,29021,2815,86288,4186,37679,169566,65861,2852,32.408
2026-03-13 16:59:51.590000+00:00,0,0,0,15910,0,31489,27650,32639,254,12093,0,46604,24338,80962,2681,105842,19776,28583,170512,28994,2813,86370,4201,37740,169714,65916,2862,32.448
2026-03-13 16:59:51.630000+00:00,0,0,0,15739,0,31330,27389,32460,248,12111,0,46585,24390,80847,2668,105799,19876,28553,170400,28927,2809,86466,4224,37811,169886,65984,2876,32.488
2026-03-13 16:59:51.670000+00:00,0,0,0,15546,0,31171,27169,32290,248,12106,0,46593,24425,80799,2668,105733,19970,28481,170246,28840,2807,86537,4247,37868,170014,66037,2887,32.528
2026-03-13 16:59:51.710000+00:00,0,0,0,15412,0,31055,27079,32202,251,12110,0,46623,24441,80836,2677,105689,20027,28400,170127,28773,2804,86576,4267,37891,170068,66064,2890,32.568
2026-03-13 16:59:51.750000+00:00,0,0,0,15399,0,31005,27104,32207,253,12128,0,46667,24438,80921,2687,105671,20044,28340,170078,28750,2805,86591,4273,37881,170063,66076,2889,32.608
2026-03-13 16:59:51.790000+00:00,0,0,0,15511,0,31028,27173,32258,248,12150,0,46706,24418,80999,2689,105678,20025,28309,170077,28755,2814,86595,4264,37854,170027,66074,2895,32.648
2026-03-13 16:59:51.830000+00:00,0,0,0,15655,0,31096,27224,32301,240,12172,0,46722,24388,81041,2684,105712,19985,28293,170095,28762,2827,86601,4253,37829,169989,66065,2905,32.688
2026-03-13 16:59:51.870000+00:00,0,0,0,15731,0,31140,27237,32311,238,12182,0,46711,24360,81055,2683,105737,19953,28276,170121,28753,2832,86604,4249,37815,169979,66054,2912,32.728
2026-03-13 16:59:51.910000+00:00,0,0,0,15739,0,31128,27224,32299,239,12179,0,46689,24342,81066,2687,105730,19938,28250,170151,28726,2830,86596,4245,37814,170006,66053,2912,32.768
2026-03-13 16:59:51.950000+00:00,0,0,0,15726,0,31097,27215,32283,238,12171,0,46675,24339,81084,2689,105699,19924,28225,170169,28701,2822,86580,4235,37820,170035,66061,2907,32.808
2026-03-13 16:59:51.990000+00:00,0,0,0,15714,0,31092,27243,32281,241,12153,0,46675,24354,81117,2696,105660,19894,28229,170168,28702,2810,86554,4221,37830,170027,66077,2894,32.848
2026-03-13 16:59:52.030000+00:00,0,0,0,15713,0,31134,27317,32314,247,12124,0,46691,24380,81175,2704,105617,19859,28279,170172,28738,2804,86518,4210,37847,169995,66098,2883,32.888
2026-03-13 16:59:52.070000+00:00,0,0,0,15741,0,31215,27410,32380,244,12108,0,46723,24395,81257,2703,105599,19843,28341,170212,28795,2812,86491,4211,37857,169972,66127,2884,32.928
2026-03-13 16:59:52.110000+00:00,0,0,0,15799,0,31294,27485,32451,238,12118,0,46761,24389,81338,2701,105638,19849,28376,170277,28845,2820,86492,4219,37851,169970,66159,2889,32.968
2026-03-13 16:59:52.150000+00:00,0,0,0,15857,0,31342,27532,32500,241,12136,0,46787,24375,81398,2711,105721,19863,28381,170333,28872,2821,86508,4227,37835,169980,66186,2889,33.008
2026-03-13 16:59:52.190000+00:00,0,0,0,15892,0,31360,27557,32525,252,12142,0,46802,24362,81440,2727,105792,19877,28373,170374,28878,2818,86517,4235,37822,169994,66204,2888,33.048
2026-03-13 16:59:52.230000+00:00,0,0,0,15907,0,31362,27577,32536,252,12139,0,46807,24355,81478,2733,105825,19879,28369,170411,28872,2815,86508,4245,37818,170009,66215,2885,33.088
2026-03-13 16:59:52.270000+00:00,0,0,0,15909,0,31358,27601,32543,244,12128,0,46805,24359,81516,2730,105828,19866,28378,170446,28865,2810,86487,4249,37826,170023,66229,2879,33.128
2026-03-13 16:59:52.310000+00:00,0,0,0,15902,0,31364,27633,32555,239,12107,0,46809,24371,81560,2731,105817,19851,28396,170476,28875,2807,86462,4249,37842,170034,66260,2880,33.168
2026-03-13 16:59:52.350000+00:00,0,0,0,15895,0,31386,27672,32586,240,12081,0,46824,24381,81621,2737,105808,19842,28425,170517,28907,2813,86444,4246,37861,170047,66308,2889,33.208
2026-03-13 16:59:52.390000+00:00,0,0,0,15909,0,31423,27725,32640,239,12068,0,46846,24390,81702,2742,105824,19834,28473,170583,28946,2822,86439,4240,37888,170071,66358,2899,33.248
2026-03-13 16:59:52.430000+00:00,0,0,0,15947,0,31475,27793,32706,236,12074,0,46873,24405,81788,2744,105879,19829,28536,170663,28990,2830,86443,4235,37919,170101,66404,2907,33.288
2026-03-13 16:59:52.470000+00:00,0,0,0,15971,0,31524,27849,32761,232,12077,0,46896,24432,81845,2743,105943,19834,28597,170729,29030,2834,86445,4234,37948,170128,66443,2911,33.328
2026-03-13 16:59:52.510000+00:00,0,0,0,15937,0,31534,27840,32767,229,12067,0,46906,24472,81838,2736,105968,19850,28638,170763,29051,2839,86448,4236,37978,170180,66478,2915,33.368
2026-03-13 16:59:52.550000+00:00,0,0,0,15851,0,31480,27711,32693,230,12078,0,46908,24518,81765,2732,105954,19883,28648,170754,29045,2841,86481,4244,38021,170299,66533,2921,33.408
2026-03-13 16:59:52.590000+00:00,0,0,0,15748,0,31373,27491,32552,237,12125,0,46918,24563,81676,2734,105935,19941,28622,170685,29015,2835,86549,4259,38081,170468,66616,2929,33.448
2026-03-13 16:59:52.630000+00:00,0,0,0,15657,0,31252,27282,32407,242,12171,0,46937,24590,81635,2735,105919,20007,28564,170578,28965,2825,86630,4279,38138,170616,66695,2935,33.488
2026-03-13 16:59:52.670000+00:00,0,0,0,15596,0,31168,27179,32333,238,12177,0,46959,24593,81672,2728,105890,20051,28501,170500,28919,2825,86701,4293,38173,170693,66740,2943,33.528
2026-03-13 16:59:52.710000+00:00,0,0,0,15594,0,31157,27205,32349,231,12162,0,46977,24588,81757,2724,105853,20058,28473,170475,28901,2831,86738,4295,38182,170691,66749,2947,33.568
2026-03-13 16:59:52.750000+00:00,0,0,0,15658,0,31201,27303,32410,232,12167,0,46983,24584,81830,2731,105832,20038,28487,170479,28914,2835,86745,4286,38171,170639,66739,2943,33.608
2026-03-13 16:59:52.790000+00:00,0,0,0,15733,0,31247,27397,32462,239,12183,0,46977,24578,81862,2744,105830,20009,28505,170494,28936,2835,86737,4273,38150,170588,66729,2935,33.648
2026-03-13 16:59:52.830000+00:00,0,0,0,15749,0,31254,27440,32475,243,12172,0,46963,24569,81865,2752,105824,19981,28493,170507,28939,2833,86721,4262,38134,170576,66729,2933,33.688
2026-03-13 16:59:52.870000+00:00,0,0,0,15711,0,31219,27433,32456,238,12136,0,46949,24558,81862,2749,105811,19964,28452,170519,28914,2834,86706,4257,38128,170602,66735,2938,33.728
2026-03-13 16:59:52.910000+00:00,0,0,0,15676,0,31179,27412,32431,232,12111,0,46943,24548,81873,2745,105809,19965,28413,170529,28877,2833,86704,4263,38132,170638,66742,2941,33.768
2026-03-13 16:59:52.950000+00:00,0,0,0,15690,0,31175,27424,32432,231,12118,0,46949,24548,81913,2748,105825,19973,28406,170541,28863,2830,86714,4274,38138,170653,66751,2937,33.808
2026-03-13 16:59:52.990000+00:00,0,0,0,15759,0,31228,27482,32479,233,12152,0,46974,24556,81986,2754,105874,19974,28443,170577,28895,2830,86733,4279,38145,170649,66770,2931,33.848
2026-03-13 16:59:53.030000+00:00,0,0,0,15849,0,31320,27565,32566,231,12186,0,47014,24556,82079,2757,105960,19964,28510,170654,28962,2832,86749,4273,38149,170642,66803,2929,33.888
2026-03-13 16:59:53.070000+00:00,0,0,0,15908,0,31406,27645,32659,224,12190,0,47054,24548,82168,2754,106048,19945,28571,170742,29023,2830,86746,4267,38145,170641,66831,2926,33.928
2026-03-13 16:59:53.110000+00:00,0,0,0,15934,0,31462,27711,32728,218,12176,0,47079,24542,82234,2753,106092,19927,28604,170813,29050,2824,86725,4269,38136,170646,66837,2919,33.968
2026-03-13 16:59:53.150000+00:00,0,0,0,15963,0,31492,27758,32768,219,12175,0,47091,24538,82277,2758,106089,19917,28608,170859,29054,2823,86708,4280,38126,170649,66828,2915,34.008
2026-03-13 16:59:53.190000+00:00,0,0,0,15994,0,31514,27791,32788,225,12182,0,47098,24534,82303,2766,106067,19917,28601,170886,29058,2827,86695,4287,38119,170640,66823,2914,34.048
2026-03-13 16:59:53.230000+00:00,0,0,0,16007,0,31539,27827,32800,230,12174,0,47106,24534,82320,2772,106043,19920,28600,170909,29071,2824,86679,4282,38118,170626,66838,2911,34.088
2026-03-13 16:59:53.270000+00:00,0,0,0,16012,0,31570,27869,32814,233,12158,0,47122,24538,82341,2778,106028,19918,28613,170946,29096,2816,86667,4270,38126,170622,66870,2906,34.128
2026-03-13 16:59:53.310000+00:00,0,0,0,16033,0,31604,27916,32841,238,12154,0,47142,24544,82381,2788,106040,19909,28642,171002,29131,2811,86667,4262,38142,170633,66911,2907,34.168
2026-03-13 16:59:53.350000+00:00,0,0,0,16067,0,31639,27978,32886,246,12159,0,47159,24560,82444,2805,106081,19897,28691,171064,29170,2815,86675,4262,38166,170650,66950,2913,34.208
2026-03-13 16:59:53.390000+00:00,0,0,0,16100,0,31680,28047,32942,252,12164,0,47177,24587,82513,2816,106126,19889,28753,171122,29213,2819,86679,4261,38193,170670,66987,2916,34.248
2026-03-13 16:59:53.430000+00:00,0,0,0,16111,0,31712,28073,32980,249,12172,0,47195,24613,82546,2814,106156,19894,28806,171174,29252,2817,86693,4254,38221,170714,67025,2914,34.288
2026-03-13 16:59:53.470000+00:00,0,0,0,16080,0,31684,27986,32948,245,12203,0,47198,24639,82500,2806,106174,19930,28830,171199,29270,2811,86750,4251,38256,170814,67077,2916,34.328
2026-03-13 16:59:53.510000+00:00,0,0,0,15988,0,31567,27763,32812,246,12253,0,47189,24671,82384,2799,106174,19999,28804,171155,29247,2810,86859,4263,38309,170973,67153,2933,34.368
2026-03-13 16:59:53.550000+00:00,0,0,0,15855,0,31395,27491,32619,250,12296,0,47181,24705,82274,2794,106143,20079,28734,171027,29178,2816,86973,4287,38373,171131,67238,2960,34.408
2026-03-13 16:59:53.590000+00:00,0,0,0,15747,0,31241,27303,32465,257,12317,0,47181,24732,82244,2801,106090,20133,28649,170875,29096,2820,87049,4310,38426,171224,67299,2978,34.448
2026-03-13 16:59:53.630000+00:00,0,0,0,15712,0,31170,27263,32414,268,12319,0,47194,24749,82299,2820,106044,20146,28588,170778,29044,2819,87079,4318,38447,171249,67322,2979,34.488
2026-03-13 16:59:53.670000+00:00,0,0,0,15737,0,31191,27336,32456,273,12307,0,47212,24755,82390,2833,106014,20127,28569,170755,29029,2813,87072,4314,38435,171229,67310,2968,34.528
2026-03-13 16:59:53.710000+00:00,0,0,0,15774,0,31258,27435,32528,271,12279,0,47227,24746,82465,2837,105995,20093,28576,170772,29035,2807,87034,4306,38408,171187,67282,2954,34.568
2026-03-13 16:59:53.750000+00:00,0,0,0,15771,0,31318,27502,32576,271,12225,0,47239,24726,82502,2840,105968,20061,28576,170793,29041,2806,86980,4297,38384,171147,67263,2951,34.608
2026-03-13 16:59:53.790000+00:00,0,0,0,15724,0,31334,27520,32584,271,12158,0,47245,24709,82514,2841,105925,20046,28554,170795,29026,2814,86933,4290,38374,171128,67255,2962,34.648
2026-03-13 16:59:53.830000+00:00,0,0,0,15686,0,31302,27511,32565,267,12124,0,47238,24704,82522,2835,105893,20045,28527,170785,28993,2822,86920,4285,38381,171142,67254,2971,34.688
2026-03-13 16:59:53.870000+00:00,0,0,0,15692,0,31264,27513,32548,255,12136,0,47227,24710,82542,2824,105893,20043,28510,170786,28968,2824,86937,4284,38392,171171,67257,2966,34.728
2026-03-13 16:59:53.910000+00:00,0,0,0,15743,0,31269,27545,32562,243,12172,0,47231,24711,82586,2815,105931,20035,28507,170808,28979,2823,86963,4289,38388,171183,67268,2955,34.768
2026-03-13 16:59:53.950000+00:00,0,0,0,15827,0,31335,27605,32622,239,12216,0,47262,24701,82656,2815,106002,20026,28536,170858,29031,2820,86981,4296,38376,171178,67290,2948,34.808
2026-03-13 16:59:53.990000+00:00,0,0,0,15923,0,31435,27688,32705,243,12253,0,47308,24692,82733,2824,106084,20017,28600,170928,29101,2820,86984,4297,38375,171172,67322,2948,34.848
2026-03-13 16:59:54.030000+00:00,0,0,0,16005,0,31523,27775,32778,247,12277,0,47345,24693,82795,2833,106164,20011,28671,170998,29161,2822,86980,4293,38384,171166,67353,2950,34.888
2026-03-13 16:59:54.070000+00:00,0,0,0,16057,0,31579,27844,32826,244,12281,0,47366,24693,82829,2837,106227,20004,28712,171051,29199,2820,86972,4288,38388,171156,67380,2947,34.928
2026-03-13 16:59:54.110000+00:00,0,0,0,16063,0,31615,27893,32854,241,12255,0,47381,24690,82845,2840,106237,19991,28713,171083,29216,2816,86944,4283,38381,171148,67400,2942,34.968
2026-03-13 16:59:54.150000+00:00,0,0,0,16044,0,31640,27939,32871,248,12215,0,47395,24696,82863,2851,106209,19979,28709,171114,29216,2820,86908,4278,38376,171157,67408,2946,35.008
2026-03-13 16:59:54.190000+00:00,0,0,0,16047,0,31656,27986,32883,260,12200,0,47402,24706,82890,2865,106203,19979,28720,171156,29216,2827,86894,4279,38381,171173,67413,2958,35.048
